w_belt,R_cat,theta_cat,V_a,I_c,R_anode_cav,R_anode_arc,dr_cat_anode,dz_cat_anode,dr_gun_field,dz_gun_field,alpha,delta_alpha,R_g,Delta_r
6.416948163930007,59.00942482087453,31.356151692643902,89.47544303924649,76.70602702998715,21.74541174529027,11.863830610584195,-0.0163684986869726,-0.3400187276585048,-0.5498126740732147,-1.6593082983062881,1.3292258332726823,7.905531908981439,10.370981118614456,1.4216361242666444
5.4327113627175265,46.36873755888712,30.45140529364947,88.89082501481913,47.29773037092491,25.39251023348683,12.16626239686274,0.0008180979737801852,0.2654073076016914,0.5111731682299887,1.9566883374270354,1.2233915615969073,7.455951105302265,8.809866873832032,1.2547316775640316
3.6049072852613397,52.7590987209256,21.834327698941422,67.02518233445247,86.45400724755501,18.904063442184764,17.8964908103794,0.09027518841532578,0.3165678260707314,0.9786277981049525,-0.8628962099190363,1.6062461297241803,8.582148826416528,9.548838470138337,0.9208756743459625
5.010322862239713,47.56592668171062,26.540872968206372,70.41108917434273,50.52765909375187,22.679151496915203,10.289287861335954,-0.08839010475643794,-0.5259176412305084,0.9190951169252561,0.5367942713530329,1.4173090078151331,8.165953612648432,8.889823028853533,1.2367325682123897
6.831846825347376,56.22043673910431,22.70793342138148,67.84170070642458,45.27931216611853,25.727668330366697,12.405016893679223,0.025369452356103106,0.40420383936022364,0.1060851631629347,0.15251431838949125,1.363772313121455,4.015711909957741,10.693168975640809,1.438739086838478
8.026634237941366,52.332453655287225,30.654831275709064,73.67392312866863,59.851246252050565,18.806121416269868,12.443773283456688,0.2273081766991828,0.13687660542562097,-0.3062189876567406,-1.4821718884096218,1.4746300877091165,7.1316074721052205,8.93825073931305,1.6759698198351354
4.650835389652041,54.407760339112194,25.333847745741323,66.17074684477136,79.37939398975128,22.771935644710794,17.82463715475785,-0.34934904998991706,0.7731767208655664,0.37438829935897844,0.22788664955910898,1.5109372536759147,7.0611662076524,10.036525469468593,1.0577238189910396
6.808662397555647,48.799458591329895,23.49897206444035,85.16934352134834,42.255996483688165,25.865810971267287,12.129612648156074,0.3227630017295494,0.6917740212397712,0.1109848290467137,-1.555719487301182,1.1979709383811654,7.179083080805788,9.35503562877813,1.5205804144862747
5.046231240298312,59.396791633840856,27.867935599332693,69.26316964563078,86.78255655052502,23.81111537875197,14.248379484857614,-0.4382340307943936,0.045909222933635085,-0.7453509025274213,-1.4644173101431095,1.46669797686957,9.052905774290572,10.642493579441455,1.3172507844424548
4.461089236528085,48.726619278900195,30.21911763874373,89.97083723150881,89.98321435463745,24.945223736596432,13.843582762152293,-0.185265925258135,-0.006275645978669586,-0.8617945183979909,1.8953217610953201,1.2859758434738067,9.322922036733683,8.788589420057269,1.1328171183371636
7.695082387510231,54.772694277492604,20.052946304813172,68.48015538786515,51.85427169726199,24.17510519623441,15.689120311655147,-0.23180067225686568,0.06891678241363586,-0.8359043211339644,1.3290558983486953,1.3885003146677195,8.779777270689024,9.95758719238563,1.8819164820892187
8.561064751132164,56.69901120577093,29.916561946828555,89.4103736930629,41.47685101017598,18.308522418601385,15.081911663645116,-0.34669321137667386,0.7953955703297784,-0.22656465389412583,-1.9199469669191978,1.2883946227626268,8.45674860099968,9.646525587747673,1.8340251134703827
3.3873583131664398,54.488082022601525,26.645510716769785,64.46599379422177,80.16354512494058,21.628910920605268,12.959472741888128,0.03294017054609,0.02891774608176978,0.6897937457855656,1.4754267355695707,1.5794746005848441,7.106135473400411,10.0145987567681,0.8555245345110682
4.154674832449251,49.939840279763416,29.992873413238797,67.54870233964424,55.43983060303822,20.85155588548813,17.621237764931248,-0.3172813988736818,-0.5174929961965036,0.6184516607094748,0.31722914461088525,1.48800968440903,7.348748890125654,8.97200127855052,0.9920514159612136
3.9964568257281865,52.9515729043203,28.06463329232541,78.84169388317281,73.15722653735267,24.69147178430894,12.223028149595798,-0.3666154445059385,-0.43334556933120916,0.3727348838167108,1.7585747226513213,1.3451527612055318,7.904127996912189,9.92916111602744,0.9242304329258832
8.860959198285606,54.74733156355624,33.186628783294005,84.47539218827708,69.27876637344748,20.022664196167035,14.716551047538145,-0.019559645399818304,0.6826307079582354,-0.2626597666296039,1.7083342666071943,1.3756792177494532,7.597162527518286,9.43333482488188,1.8721437102610041
8.090908477645087,56.349588760764405,21.934432898225772,73.97131965432663,79.43605744375253,22.743954166981375,15.368292673419127,-0.3159567230952498,-0.32590482144717775,-0.6365645342188198,0.37755536957582203,1.4070484578686884,8.271199885219302,10.121456178692176,1.9144328484968616
5.705244601353108,53.73745430268932,34.79673733359477,66.99064833113965,77.87725263691408,19.784817381482068,15.650517144548342,0.3317194942539887,0.7832914155596005,-0.159658241753161,-1.856967587541691,1.5712077429803049,7.862921179497829,9.302737818261352,1.230469771983097
8.063680148227894,54.1880481343727,28.72521417735111,68.12027076106183,76.91490204988665,25.3134741332254,10.045289232067137,-0.3514827097720067,0.25796757458312003,0.7196442798060276,0.379256824981415,1.4577757230178445,8.510475052096954,10.301686334489935,1.94866497448527
6.221196061500525,56.608261525379376,32.00755386312942,76.90271949451933,86.02177305026565,24.219302994871708,15.211727045027212,0.32918854692057875,-0.7043147190611476,-0.08191454838257128,0.36184210335887457,1.3900403111197452,6.238304945919449,10.402878455829011,1.3275345364210254
6.1387958221141865,56.828165703452754,21.07111273139041,72.1176880896671,49.83478973087236,21.140048366775773,10.883400637430348,-0.39885846596635766,0.5623789891044371,0.8042223340121861,-1.1875406523926757,1.3934529318664917,9.243175715726027,10.520266680850913,1.536462851822507
5.811163704909641,49.84493789539593,32.72177312988996,75.04948156396537,75.20830242016449,20.55026016575408,15.588337845140531,-0.329285121286622,0.7032506278855446,0.22838518505786753,0.4900598433079786,1.4584413162144167,7.052710232477265,8.758219763416431,1.2664755661493794
6.273691635551732,49.85288570412221,25.554225595635113,78.68280378035846,69.5153352844319,20.324041008249264,16.0109505809704,0.4956561652657454,0.11216045478919945,-0.5277393390124632,0.9253129369000663,1.3952264141908954,8.042503734036734,8.701413373708853,1.4364331193302848
3.4662131197693915,57.891333836268565,22.762127702483692,76.08846219040699,41.51378983341781,19.310079074230686,11.36548284436878,-0.4798027828425125,-0.6547542782135889,0.03977286691269244,-1.9706401189195566,1.3594869509110858,6.647146679044389,10.149861065667617,0.761113652498
6.168341081461724,55.6645994395249,24.90033323249968,84.75758761606718,76.63491423117588,22.674786140636535,13.75367672665692,-0.29258269880167787,-0.47768772524396014,0.7027719419449809,-0.7789021983477682,1.3107637073191447,8.466185009521494,10.338557050144669,1.4879831473097354
4.420276111426114,49.66024789950103,22.398544686390302,88.97879451930795,83.7578212522515,20.642653923481323,15.055345064171656,0.28930511686833293,0.6184506468456765,0.3079356903745658,0.5271950980687463,1.3244549844477456,6.869305843152539,9.020899422768348,0.9463019200329681
4.670765387683972,50.63661661649785,27.722624867295124,69.04856666158244,49.2941286097202,20.48965490489577,12.174387507533535,0.02679816744338115,-0.5219184348007091,0.8924608854424814,0.14981629356713722,1.460352194747352,7.356161102069475,9.225087199235762,1.163191609201597
3.3747316974502004,53.34907293533364,31.94052311157624,71.60944114304726,76.07260912139856,19.199844279991655,12.84106054564536,0.1877133383027112,-0.7748798405361558,-0.8342842248549003,1.9603988929380232,1.5165385737167985,9.899282131424387,8.923333743787815,0.8830664941872994
3.108176387977054,46.079236758682455,31.42339800106969,62.96487665313358,76.38735387822629,22.48551265288316,10.683121683729045,0.45980460353554886,-0.3383219409673003,0.37899769094461466,0.16462624837459972,1.566769898861818,6.475839779755669,8.407157599326917,0.6948951369393509
6.720669074199983,59.852132905803494,25.944441294380685,75.30936789323935,87.2832802804974,25.91013139191709,16.034235479121648,0.27015535270352753,-0.4236266861645176,0.35641005721422103,-0.8266582419161277,1.3760755141176737,7.325334821739107,11.415296970338424,1.5614305048981263
7.949537648388989,57.10893104767162,34.624104978198936,89.1217933315582,83.89227458521162,23.061199371430376,14.617386570342866,-0.32755436751383676,0.44907415248468485,0.8639423781096389,-0.40132285636913934,1.3152101933478177,9.420324294797107,10.48619696598424,1.9190910519977764
5.763614868019014,59.71243614032727,31.495574012686223,64.07657268595524,41.54881888080056,24.044901307416275,13.866860741387944,-0.18765560001173043,0.5497991298036531,-0.8406407689512932,0.35493877622855186,1.4312311870521686,7.775128633152426,10.66143518454122,1.4008431233487106
4.936922043764466,56.94817414930331,32.42322498804834,77.33530365882825,57.30445771160619,24.599731154424717,10.972976970431121,0.06416514999405298,0.01269363473004792,-0.6441759285144335,-0.9942051217044581,1.3647047178470262,6.694633032536771,10.3056473271878,1.177547226261701
5.835548931267808,55.879853288726025,24.36992447604045,71.31934708111574,64.7962098802646,18.57221150805605,14.21826694522138,0.4709471867549876,0.5462849102168057,0.674800913955087,0.889131377925954,1.4733463841298393,8.959480374377529,9.923508257756005,1.380208179420936
4.070925484387404,50.64658078120135,28.479518357908372,67.23352116623731,83.85170593937445,20.961036566842022,17.306623317488977,-0.25583657022478484,-0.014475068978726968,-0.06235262867929636,-0.7461193852634433,1.564390885296728,4.947679214981811,8.895624759620148,0.8349874103460642
3.405725963715665,49.812938483379384,30.515399634821456,82.8133298574331,89.37227461154652,20.57422133231872,15.828758511591712,-0.006306467109084057,-0.7605234211599524,0.2236619867012284,-1.6743670207563022,1.4179779824587682,6.763612821484742,8.839827075343392,0.7447674000018949
4.428353432871352,51.702581249767235,21.950917555594007,86.48814218588835,81.51198461112149,25.42721947068641,17.43006118064634,-0.4823020316216046,0.20937547734602147,-0.8178834798528019,-0.31875108197664126,1.2763827812634176,8.525293020460603,9.55202500637546,1.1210565638449899
5.410642574100102,55.80145291903038,28.787135051713694,84.07147796508198,44.14812069679569,20.497123112523486,16.927433993989546,0.29552830575467093,-0.5531582655562118,0.3146504216818613,-0.7530757555205985,1.318796569110683,6.412754587682433,9.949128727355676,1.1545974342696557
6.000617414066427,59.42159453034392,34.01489903623059,75.6742337964572,53.28007119312076,18.498567359723474,11.204179839538627,0.46572237041669773,0.19691892596910388,0.7331581389960253,-1.39662356157914,1.4517356647030335,8.81781274328674,10.351801757835364,1.395226466443242
3.3638931366203146,53.96610090763114,24.76512734928056,79.01850813628431,52.6723856051021,21.100297159172392,11.514689972733734,0.09602119690302768,0.7777776589275192,-0.6266894542479744,0.6557488555551161,1.359194373208149,7.148454806544103,9.455809170109081,0.8384881589828499
3.1581833112831967,47.398432052862965,33.8026935377537,76.85341231226825,45.59100434890837,18.825068990740803,12.136042315261877,0.4139146405574343,-0.24267834124239296,0.008857356525096893,0.520740647111062,1.4209747674040114,4.58199579957522,8.1282255526354,0.6300271720908259
5.34461292207075,49.0973432592083,24.423025652454594,73.69601662052993,63.16263192502082,19.802338882743307,11.499604343137513,-0.004965210207709236,-0.21641078321976015,-0.2965849505722561,1.203354302448469,1.4667715204220668,5.786646670431104,8.579758886473911,1.1289557441219122
3.133158013109945,59.77909600375511,23.958037798790983,82.24652395411303,44.88136564798684,21.39980548488341,17.34634968250235,-0.05067308110757618,0.7550320287526149,-0.6051958571169699,0.39010561795489673,1.298314544579674,6.147733729950912,10.609648818789086,0.794637240266318
3.849385642965272,54.05363460488546,20.815435887598927,83.4091730646082,62.41916155593934,19.34516343501576,15.131023004377846,0.30816862037578907,-0.35440209083773766,-0.18909283283292277,1.4857740152354588,1.3538382880187654,6.346734019190106,9.522605352828206,0.8088085086198645
5.15516695131128,45.913006140376815,30.888126373225695,83.67603363982556,74.68662232801543,25.527035502749843,13.51445982350002,-0.010188971237225952,0.5227314966705467,-0.6532882358779228,0.5075351257768457,1.296696483302878,7.408660763703042,8.317627766869043,1.2650089760143537
7.905998005985387,51.68829270321747,27.626063663808246,80.12885580541015,40.23580783827832,25.228121593635027,17.854868114544086,-0.2855503943164729,-0.3903687509418814,0.3456556914714244,0.5958810839573512,1.26160742901658,6.717026441676627,9.712109270046923,1.7748842330437442
6.06194930205568,50.49385969454476,20.445466655224983,87.84776089093015,49.69240129931106,22.5595843796512,15.579900964589747,0.4369505317708069,-0.439699654244541,0.9213237057200834,-0.449829339024473,1.2346740859927363,9.178327931789259,9.59942246147864,1.5407028894487655
6.497986811412034,54.142228595322486,32.91620813420691,75.71562051225713,82.35240009822448,21.493429668842058,13.493493424142807,-0.43615152515280264,0.5283578158706386,-0.00841442517907276,1.7609022655695,1.4383305685428696,7.351931659294207,9.488264770172396,1.3926460099028755
4.373187361067583,49.96336291462254,30.946931152746075,68.35247872886566,72.36252004131822,19.019286714653077,13.42745554051681,0.10662050216763119,0.25400370931937744,-0.5729579590404299,-1.6460344273230145,1.5638252911607269,7.692886389788012,8.441719555195853,1.0137267046439191
4.088277694175513,55.26390895186156,24.197306600930066,67.42602631571795,49.50830476740258,22.589466210541822,11.387869598045441,0.33461335819737237,0.47659984887862783,-0.6058126691053056,-0.8755407087116269,1.4182438697904025,7.47078455199153,9.927662050366527,1.0065934166699462
4.0103784900561,49.473671599533226,26.886646003140733,62.55166645624752,86.2946328689217,20.939643691291543,17.287018266219626,-0.2161112194156143,0.5194227674766967,-0.4533064323168722,-1.6710514473595053,1.6254078317690948,7.975821596050198,8.647638687025784,0.9121094963808309
7.23588617287704,49.703872800358354,20.798623804281004,76.2439422767993,77.23577107409837,22.792909844152696,16.440418490252696,-0.4244006644133661,0.25217145614405556,-0.10632973673466839,0.3014385309792771,1.3889225717256708,6.248306442404906,9.141573145123816,1.5287393358260402
5.618608209163476,52.78526229053107,34.323558074951116,62.81485097648955,84.19590495565018,23.54769521466025,12.09410839740997,-0.22169897371915315,0.11112366040766963,-0.25093538104333113,0.5591770634888271,1.575316693911497,5.758016045333616,9.445953037839875,1.2111444645926235
6.351253252675309,45.3303222812915,30.18894587123726,64.39666071995023,78.72096485934945,24.31073875056763,17.109675261289794,0.3739932267786521,0.695329493102504,0.5039100717006146,0.3642706297510747,1.5118234794903431,8.38093269220102,8.466610802157719,1.5142853308214912
6.945052369662847,57.77585607144894,24.292137492244038,70.31093454622399,55.76732784593506,20.404091180545823,10.800799073464628,-0.2988597942304953,-0.6080089857889,0.6038795225469038,-1.693087481742084,1.448376976912016,9.183226261477158,10.391542072234987,1.59736334668806
6.059607601845538,48.17203825766624,29.933154486685858,89.50923315344703,40.019469795647325,24.05609682915435,13.982826232808307,-0.3204112357142593,0.48196106687594154,0.5769250580451717,-1.274191222647544,1.206500404571694,8.281622921502532,8.978263329434801,1.4617560336030586
8.311244005013169,53.007672590123164,25.903701009133506,77.84564867372296,87.4021557584412,25.61930295914939,17.13477876121838,0.366018312950284,0.2589745927597842,-0.15767917858166325,-0.2505538673474399,1.3710814334592456,6.420509129049703,9.90536399518096,1.8147378795988827
6.8910983278153495,47.028490364854406,27.568513266748255,61.25126926454227,44.03031494201713,18.272178494445363,11.03635073302495,0.2199965980015125,-0.036678919765532614,-0.8582437930271176,-0.8061898707409962,1.5906508619340167,8.304846425922198,7.763430552162943,1.5752545103840425
8.228101983801164,48.084778289056,26.254503062333665,65.55090750003748,43.6664410675712,23.339188152315508,14.632298902583114,0.4102285855383484,-0.6277242705096269,-0.8270752036065754,-1.0077905481014877,1.410869103585739,10.192489121490977,8.582863525471941,1.9872039059672744
3.5894031267929547,54.044076718289126,22.473407914229014,72.83134152166078,69.08828976958458,18.38682345378383,16.992718046203134,0.3357108110388345,-0.06775907608812282,-0.85586125851418,-0.9300533758726373,1.4867891520286363,8.12240078562406,9.183570728476862,0.9089396342831254
7.068113511394359,57.365702465695634,29.598980989465677,86.46131144518512,70.8132528131489,19.919826822922165,11.548115068257456,-0.4924410804372988,-0.005283718436069673,0.0921859165693466,0.8704100106990231,1.3604223219905203,6.116876203404499,10.067360796340072,1.4730355332876495
5.824465360434074,51.33977542390364,22.339856816991492,66.10089392580751,88.30854148689201,25.785743943946827,17.606681973586063,-0.12323785600705345,0.5721833913796084,0.707037905261851,-1.7248708947538012,1.4797814980432151,9.34829705518765,9.916527302446834,1.4573540457808325
6.662737070645452,59.18223500954461,29.857135016276665,78.03158603438533,71.9160426739338,23.183415323212344,15.59771298391355,0.0911736758731948,0.7448944102669328,-0.07211851553246607,-1.0476010719050939,1.374686135567424,6.051675676408422,10.76574109628349,1.3728278467297068
8.63212258188311,48.26540317260106,31.978126383850274,86.82647104161163,64.51886004525254,23.53089451954096,11.982698773864266,-0.45861778121088936,0.5955146758755858,0.06258351962711206,1.284213568096932,1.2736031330675341,7.734067797234397,8.776412129845024,1.8580751747208257
3.5625449577555983,50.73617790145549,30.49565006348026,80.55251029988108,65.1944180483127,22.100054555978453,16.647070021495395,0.023530140620881435,-0.4165023818545571,0.14484725788169528,1.483380495404735,1.3700551659464475,5.268361274520899,9.11588078433251,0.7234024946249419
5.211466614880707,56.25977895173798,32.29410798323028,69.08869102673191,86.1578781273543,19.215172388440315,16.449351524065307,0.33080460749004414,0.3710589430564666,-0.2527052649734437,-0.03090248987231825,1.580817927590227,5.850280728655628,9.622815073765183,1.0808537375487948
5.168328292697405,51.02371138097399,30.977285945568383,79.89966862730518,67.59513828212,23.3784297985528,15.93314761877588,-0.30460777945554485,0.5387432436492741,-0.4211841195030873,-0.9524135204065909,1.3470755870041808,7.498082350830407,9.138800178374515,1.2159568850429556
5.956328083193835,48.370166742894014,27.287055786156422,86.51375337776682,55.592161009916225,24.928717916611877,15.247285632462303,-0.08576511706103385,0.08761931712714899,-0.0008658154126444106,0.7475714712661672,1.2511283321755573,4.320681722653529,9.043150210250982,1.203681463012182
5.599772960952708,58.37297017816746,28.423938909403866,76.59195917223659,74.14341331657417,24.039260281953034,14.43226627562236,-0.18025788054406922,0.15320908094190122,-0.9927833358792965,0.5132955387646505,1.3735041313490812,8.395907554269174,10.431294821027237,1.3618272118577694
8.585717206914193,56.24446648613393,23.124575082899533,66.67197702542217,69.83258539653646,22.87004751139306,13.960435993847463,0.01095846408269141,-0.39128462983946455,0.9403275652708771,-1.2783529752124907,1.4753346741902464,9.373273993509033,10.550092997262285,2.070981347281348
4.150045221570752,55.7024930122101,34.210506524151235,73.23360334456288,67.29420211331866,22.048049738962952,14.1126038617173,0.4813602874736187,0.5009814583036545,-0.288119725210882,1.4233011713210346,1.4276744482083472,7.567846623518771,9.861867322700116,0.9273722162918568
4.636013648628989,46.87075429873885,33.20524770813397,69.52895750545234,77.98839452755294,23.667962193260607,12.69296006237995,-0.16092972357602303,0.31846940146178815,-0.758210502276757,-0.6206022345864985,1.481320645487579,8.041841989429784,8.278154653817566,1.131750159433021
7.221714269423919,50.43651553557089,24.248589993555488,66.64693592646769,84.83914462896988,23.004070089690753,10.324616146914268,0.430838481200701,0.3371040887183214,-0.20201863674969267,-1.8466967464412556,1.5078510763712933,8.308455695928858,9.217326710398773,1.619352308013071
4.147245625712144,55.44477327295313,34.51531740174809,89.60707693637357,83.4181304198123,18.11399517215282,14.683849701838621,0.22462814674369125,0.23245217462811807,0.8708768891604546,1.0938347056789857,1.4075075766931715,8.587514289639488,9.64091986766751,1.007675842801803
4.910919223188724,52.40015385188434,28.86212653650968,79.8620053324993,40.198997334533885,18.398533840750286,10.339649566966647,-0.36445797702155736,-0.1499046266380749,0.5352402282332389,1.730606740328931,1.3749070033634312,7.691759980288812,9.155225607206226,1.1166074384829148
5.234531808756954,51.403872543099794,33.713613370780955,74.48899334960458,63.348925132293886,20.847017137731388,16.846791925356513,0.06311570930510446,0.6730178006170999,0.9715900751795559,-1.0484822940240315,1.4527899048743969,9.242422391068253,9.32723623811627,1.3084510118286752
7.103401564634062,55.69963822213957,26.170689544992406,78.22475173442025,59.39192751405301,18.812808893411034,17.36813920539545,0.16185345885592317,0.031687876229842815,-0.5195405881905946,1.6368778419381464,1.4260867264129822,7.586854306557158,9.492206922934134,1.5242697172447204
6.711906262117024,56.47982913545138,26.616994627586642,60.58074873609684,72.73158989766591,18.58493622689346,14.158326410118033,0.3930727471892096,-0.1913059193850427,-0.6899536012137453,-1.1707355602787017,1.634913952316785,8.803222772155996,9.563487453207935,1.5867281409349303
4.765409425127363,57.341991204803605,24.066190699309956,86.87404505479532,54.44438785801243,23.41946601124082,12.895607901990402,0.22095623607198456,0.7637745460955208,-0.5212469890610286,1.254561289341686,1.2432745785595343,7.827710373088428,10.446945424953205,1.1232661565919564
3.7150123758160154,50.84018155629215,29.415068389426025,80.87615903089788,52.004314312012745,23.516331378714217,15.835498942202292,-0.173245440529802,0.2382508663697318,-0.8372083870676257,-0.5021163172820955,1.3083529152600888,7.3390524901358285,8.988280924807626,0.9401606228456577
5.806384844654047,58.10860258920124,27.12184683346435,80.97391405774138,75.77332765878911,19.796452155483962,17.782199279616464,-0.1864032244284725,0.666243343122201,-0.11268952662917364,1.275821197679003,1.4233594190381837,6.471625878879115,10.160859928818478,1.2096720988553409
5.815924457808343,54.42995119323878,30.03867254590599,67.33916287268109,84.54916978578265,22.832715076428922,16.231139123126077,0.4574684964182363,-0.010841125869627821,-0.006145403998462973,-1.790054150403782,1.5233904862391292,6.716943391473447,9.809151840971142,1.203774886471473
5.264244292698558,48.781768639843406,26.575514467582405,88.36652093246693,40.988369219636766,23.582679262735706,17.965911471079345,-0.062378346457230005,-0.708296205160744,-0.3967322152468541,1.4191343853172178,1.2290049209977199,7.131859532161249,8.77617511714766,1.1886913876490637
8.047102687546426,50.803185770723246,34.43328537532004,80.73141127872663,47.45072562237182,25.578894387113024,16.456984860726664,0.29477780240136,0.2667657591535997,0.5949856528442088,-1.8233755264342233,1.281634148426507,9.024475761504304,9.602397330135899,1.88659798091024
4.171540089032851,48.23807149809625,26.53192155060547,76.56100979838095,56.702798449187405,21.052866177703848,15.634676158189649,-0.4613015398162835,-0.5357932140632886,-0.10064638027633055,-1.3661288123519593,1.372406946343066,6.7509027378275555,8.545387588790874,0.8993909464290839
4.474416986702799,58.58650306164434,24.984915592484953,72.68872208572216,42.17935087057594,23.742195899074574,15.012654159521142,0.012460084239337754,0.28846380455847065,0.030856103885111175,0.44996399350324934,1.3437717719318218,3.6167311296372837,10.854743369511374,0.9108323768862402
4.369613719655509,46.79128205180219,31.178918165771233,61.17636201789116,54.69997687864907,24.523367076196177,17.686129328214687,-0.42599924759973373,0.29685574454740427,-0.525021509374605,-0.41743668986531257,1.5026931701164372,7.1420984400242755,8.43982427500915,1.0203885376076183
3.150993146911258,53.15618100908529,27.538358928603685,62.88025529066299,46.93523991007361,19.90214954866967,16.07365571187228,-0.10771129409738728,-0.20113565424235602,0.43992087405772695,1.090413044933224,1.543947199474034,5.849969674621875,9.512386551429213,0.691063926102774
5.166863917697035,49.87399474115107,34.40569975103021,61.74051061594678,61.53602887319356,24.2578686878719,16.8112898108957,0.4529453302913322,-0.6862623484914574,-0.2959858265218812,1.6828326417984631,1.5085059352183958,8.329084326572213,9.020734174854399,1.21373523912424
7.313609453145935,45.159105070507074,24.11600862782674,65.23971355576762,51.79558503968658,20.135968803856915,17.03911510329142,0.3473771699042989,0.6201149241594366,-0.7615406642307775,-1.2841496868253592,1.4923458553959645,9.863868811062046,7.8146814850232245,1.7635405947321265
5.101277703899343,48.598566886552405,20.26854736201321,80.48572347078644,48.21126440978665,22.549428837454972,13.2673909501589,0.49950398234890736,-0.3940145606795533,0.5203991453273984,-0.12407162999397858,1.2801413594305528,7.186292724040323,9.12858253966193,1.1822353738155256
3.3240847207652453,45.82603338332865,33.32107200633938,69.01793956105584,67.66449626110423,19.36444005761911,11.526400843688368,-0.31802480902061603,0.2685487186539599,-0.11508351640361325,-0.18804952926281504,1.5441360225559018,4.673577257404924,7.816727463984338,0.6729531033082443
6.021472105215516,49.59441832660047,34.34626075047446,60.44377585529967,44.80342919114792,24.68190121354462,10.616037197481601,-0.3400815193635365,-0.3711460865370924,0.6676354582245625,0.8733156718488067,1.5055307240382176,8.131061065351549,9.256015127258127,1.4432576973151674
3.8455835782229455,53.847362136275684,31.779349001549676,60.17862401381671,50.97933446996956,23.35029008413875,17.54405093028256,-0.31528286753818496,0.22496067904266126,0.8615747218952812,-1.2394561628044674,1.5393800677375387,8.331299817650827,9.968152248781598,1.0197801872933323
6.462852282872866,48.19734106073927,33.774180227750904,82.87783694537075,66.30638233197695,22.001133498000232,13.785398240034468,-0.4784598393823168,0.6955580356475008,-0.25979078995580074,-0.2189075025552789,1.330442570228015,7.431942360780425,8.456436613943547,1.4332440112328535
3.674893571062827,58.31360059167908,21.752306366183944,60.62861866339596,85.4026043998527,21.229455074779082,10.959533102737076,-0.45575505115419895,0.5715953213918386,0.21549238770425583,-1.043788284285213,1.607221619593886,7.140828109939839,10.554500481080849,0.8732536160423561
6.575420977641203,47.61396330855641,29.15733839946774,69.49483247125904,49.036551169991306,24.3523957731047,15.285430706285652,0.1928896847447078,0.18559252283367156,-0.038654860376299616,0.5350552385849174,1.3909257987445154,4.900160404773673,8.7842907517387,1.372685885822246
4.209658060646576,59.72831701984632,30.79278747374816,68.21602235205677,79.81742134278574,23.830588467554087,16.562893172933887,-0.4264073904842419,0.6993479251425527,0.08462938173541357,0.2463370690633524,1.4732376419904238,6.031207994785997,10.928916801380284,0.9236727490512114
